Node 1,Node 2,Mode,Distance (km),Product_weight,Unit Cost [$],Unit Emissions [CO2e],Travel Time [days]
w6,c23,air,979.6427978432328,1,19.965485819615928,979.6427978432328,1.3994897112046183
w6,c23,air,979.6427978432328,3,39.89645745884778,2938.928393529698,1.3994897112046183
w6,c23,air,979.6427978432328,5,59.827429098079634,4898.213989216164,1.3994897112046183
w6,c24,air,203.17714806820717,1,16.04728166886586,203.17714806820717,0.2902530686688674
w6,c24,air,203.17714806820717,3,28.14184500659758,609.5314442046215,0.2902530686688674
w6,c24,air,203.17714806820717,5,40.236408344329305,1015.8857403410359,0.2902530686688674
w6,c25,air,696.0839435685492,1,19.321679495291164,696.0839435685492,0.994405633669356
w6,c25,air,696.0839435685492,3,37.96503848587349,2088.2518307056475,0.994405633669356
w6,c25,air,696.0839435685492,5,56.60839747645583,3480.419717842746,0.994405633669356
w6,c26,air,1169.4049905029865,1,20.24741401072412,1169.4049905029865,1.6705785578614092
w6,c26,air,1169.4049905029865,3,40.74224203217236,3508.2149715089595,1.6705785578614092
w6,c26,air,1169.4049905029865,5,61.23707005362061,5847.024952514932,1.6705785578614092
w6,c27,air,608.7225004908959,1,19.032356588887787,608.7225004908959,0.8696035721298513
w6,c27,air,608.7225004908959,3,37.09706976666336,1826.1675014726875,0.8696035721298513
w6,c27,air,608.7225004908959,5,55.16178294443894,3043.6125024544795,0.8696035721298513
w6,c28,air,972.7184519635596,1,19.953472978973323,972.7184519635596,1.3895977885193709
w6,c28,air,972.7184519635596,3,39.86041893691997,2918.155355890679,1.3895977885193709
w6,c28,air,972.7184519635596,5,59.76736489486662,4863.592259817798,1.3895977885193709
w7,c1,air,1198.17209310198,1,20.283473106178675,1198.17209310198,1.7116744187171142
w7,c1,air,1198.17209310198,3,40.85041931853603,3594.51627930594,1.7116744187171142
w7,c1,air,1198.17209310198,5,61.41736553089338,5990.8604655099,1.7116744187171142
w7,c2,air,1855.2025497584816,1,20.832231888636944,1855.2025497584816,2.6502893567978307
w7,c2,air,1855.2025497584816,3,42.49669566591083,5565.607649275445,2.6502893567978307
w7,c2,air,1855.2025497584816,5,64.16115944318472,9276.012748792407,2.6502893567978307
w7,c3,air,669.4244993209114,1,19.239553288555143,669.4244993209114,0.9563207133155878
w7,c3,air,669.4244993209114,3,37.71865986566543,2008.2734979627344,0.9563207133155878
w7,c3,air,669.4244993209114,5,56.19776644277572,3347.122496604557,0.9563207133155878
w7,c4,air,1147.0050940302376,1,20.218269544312413,1147.0050940302376,1.6385787057574823
w7,c4,air,1147.0050940302376,3,40.65480863293723,3441.015282090713,1.6385787057574823
w7,c4,air,1147.0050940302376,5,61.09134772156206,5735.025470151188,1.6385787057574823
w7,c5,air,424.1165286498764,1,18.154564268323718,424.1165286498764,0.6058807552141091
w7,c5,air,424.1165286498764,3,34.463692804971146,1272.3495859496293,0.6058807552141091
w7,c5,air,424.1165286498764,5,50.77282134161858,2120.582643249382,0.6058807552141091
w7,c6,air,1803.4629382166145,1,20.802074171565977,1803.4629382166145,2.576375626023735
w7,c6,air,1803.4629382166145,3,42.40622251469793,5410.388814649843,2.576375626023735
w7,c6,air,1803.4629382166145,5,64.01037085782988,9017.314691083073,2.576375626023735
w7,c7,air,556.4679058890878,1,18.827360445412097,556.4679058890878,0.7949541512701254
w7,c7,air,556.4679058890878,3,36.48208133623629,1669.4037176672632,0.7949541512701254
w7,c7,air,556.4679058890878,5,54.136802227060485,2782.339529445439,0.7949541512701254
w7,c8,air,1121.4801371884296,1,20.18385465474629,1121.4801371884296,1.6021144816977566
w7,c8,air,1121.4801371884296,3,40.551563964238866,3364.4404115652887,1.6021144816977566
w7,c8,air,1121.4801371884296,5,60.91927327373145,5607.400685942148,1.6021144816977566
w7,c9,air,913.3907845148856,1,19.844422611198723,913.3907845148856,1.304843977878408
w7,c9,air,913.3907845148856,3,39.53326783359617,2740.1723535446567,1.304843977878408
w7,c9,air,913.3907845148856,5,59.222113055993624,4566.953922574428,1.304843977878408
w7,c10,air,172.5465899422267,1,15.557852722871026,172.5465899422267,0.24649512848889527
w7,c10,air,172.5465899422267,3,26.673558168613077,517.6397698266801,0.24649512848889527
w7,c10,air,172.5465899422267,5,37.789263614355136,862.7329497111334,0.24649512848889527
w7,c11,air,867.3368684490594,1,19.751412819190417,867.3368684490594,1.239052669212942
w7,c11,air,867.3368684490594,3,39.25423845757125,2602.010605347178,1.239052669212942
w7,c11,air,867.3368684490594,5,58.75706409595209,4336.684342245297,1.239052669212942
w7,c12,air,736.884788682618,1,19.438318959821395,736.884788682618,1.0526925552608828
w7,c12,air,736.884788682618,3,38.31495687946419,2210.654366047854,1.0526925552608828
w7,c12,air,736.884788682618,5,57.19159479910698,3684.42394341309,1.0526925552608828
w7,c13,air,1062.0690434879216,1,20.098360773221067,1062.0690434879216,1.5172414906970308
w7,c13,air,1062.0690434879216,3,40.295082319663194,3186.2071304637648,1.5172414906970308
w7,c13,air,1062.0690434879216,5,60.491803866105336,5310.345217439608,1.5172414906970308
w7,c14,air,594.1433981899295,1,18.977875777258543,594.1433981899295,0.8487762831284706
w7,c14,air,594.1433981899295,3,36.933627331775625,1782.4301945697885,0.8487762831284706
w7,c14,air,594.1433981899295,5,54.88937888629272,2970.7169909496474,0.8487762831284706
w7,c15,air,1125.892550603954,1,20.189898571413813,1125.892550603954,1.60841792943422
w7,c15,air,1125.892550603954,3,40.56969571424143,3377.6776518118622,1.60841792943422
w7,c15,air,1125.892550603954,5,60.94949285706907,5629.46275301977,1.60841792943422
w7,c16,air,267.52063403891947,1,16.86653673600167,267.52063403891947,0.38217233434131354
w7,c16,air,267.52063403891947,3,30.599610208005014,802.5619021167583,0.38217233434131354
w7,c16,air,267.52063403891947,5,44.33268368000836,1337.6031701945974,0.38217233434131354
w7,c17,air,640.758495831892,1,19.14543473316281,640.758495831892,0.9153692797598457
w7,c17,air,640.758495831892,3,37.436304199488426,1922.2754874956759,0.9153692797598457
w7,c17,air,640.758495831892,5,55.72717366581405,3203.79247915946,0.9153692797598457
w7,c18,air,577.5359712897374,1,18.91332608571279,577.5359712897374,0.8250513875567678
w7,c18,air,577.5359712897374,3,36.739978257138375,1732.607913869212,0.8250513875567678
w7,c18,air,577.5359712897374,5,54.566630428563954,2887.679856448687,0.8250513875567678
w7,c19,air,1221.3574068507803,1,20.31147325195459,1221.3574068507803,1.7447962955011147
w7,c19,air,1221.3574068507803,3,40.93441975586377,3664.0722205523407,1.7447962955011147
w7,c19,air,1221.3574068507803,5,61.55736625977296,6106.787034253902,1.7447962955011147
w7,c20,air,643.1980660993087,1,19.15369366167719,643.1980660993087,0.9188543801418695
w7,c20,air,643.1980660993087,3,37.46108098503156,1929.5941982979261,0.9188543801418695
w7,c20,air,643.1980660993087,5,55.768468308385934,3215.9903304965433,0.9188543801418695
w7,c21,air,579.5851417781549,1,18.9214395306126,579.5851417781549,0.8279787739687927
w7,c21,air,579.5851417781549,3,36.76431859183779,1738.7554253344647,0.8279787739687927
w7,c21,air,579.5851417781549,5,54.607197653063,2897.925708890775,0.8279787739687927
w7,c22,air,1669.0039784309422,1,20.715893584124505,1669.0039784309422,2.384291397758489
w7,c22,air,1669.0039784309422,3,42.14768075237351,5007.011935292827,2.384291397758489
w7,c22,air,1669.0039784309422,5,63.57946792062252,8345.01989215471,2.384291397758489
w7,c23,air,1141.8366697775464,1,20.211406757576626,1141.8366697775464,1.6311952425393519
w7,c23,air,1141.8366697775464,3,40.634220272729884,3425.510009332639,1.6311952425393519
w7,c23,air,1141.8366697775464,5,61.05703378788314,5709.183348887732,1.6311952425393519
w7,c24,air,92.56221401220884,1,13.79661663382187,92.56221401220884,0.1322317343031555
w7,c24,air,92.56221401220884,3,21.38984990146561,277.6866420366265,0.1322317343031555
w7,c24,air,92.56221401220884,5,28.98308316910935,462.81107006104423,0.1322317343031555
w7,c25,air,843.6890558772386,1,19.70046453348813,843.6890558772386,1.2052700798246265
w7,c25,air,843.6890558772386,3,39.101393600464384,2531.067167631716,1.2052700798246265
w7,c25,air,843.6890558772386,5,58.502322667440644,4218.445279386193,1.2052700798246265
w7,c26,air,1277.3968538639892,1,20.375521110849107,1277.3968538639892,1.8248526483771275
w7,c26,air,1277.3968538639892,3,41.12656333254731,3832.1905615919677,1.8248526483771275
w7,c26,air,1277.3968538639892,5,61.87760555424553,6386.984269319946,1.8248526483771275
w7,c27,air,762.002325812749,1,19.50520353682892,762.002325812749,1.08857475116107
w7,c27,air,762.002325812749,3,38.51561061048675,2286.006977438247,1.08857475116107
w7,c27,air,762.002325812749,5,57.52601768414459,3810.0116290637447,1.08857475116107
w7,c28,air,1165.1990945892462,1,20.2420146559487,1165.1990945892462,1.6645701351274946
w7,c28,air,1165.1990945892462,3,40.726043967846095,3495.5972837677386,1.6645701351274946
w7,c28,air,1165.1990945892462,5,61.2100732797435,5825.9954729462315,1.6645701351274946
w8,c1,air,1455.4180298448912,1,20.55021513797039,1455.4180298448912,2.0791686140641303
w8,c1,air,1455.4180298448912,3,41.65064541391118,4366.254089534674,2.0791686140641303
w8,c1,air,1455.4180298448912,5,62.75107568985196,7277.090149224456,2.0791686140641303
w8,c2,air,1937.964672045046,1,20.87743701690622,1937.964672045046,2.768520960064351
w8,c2,air,1937.964672045046,3,42.63231105071866,5813.894016135138,2.768520960064351
w8,c2,air,1937.964672045046,5,64.38718508453111,9689.82336022523,2.768520960064351
w8,c3,air,884.221526507115,1,19.786430225443183,884.221526507115,1.2631736092958785
w8,c3,air,884.221526507115,3,39.35929067632955,2652.664579521345,1.2631736092958785
w8,c3,air,884.221526507115,5,58.932151127215924,4421.107632535575,1.2631736092958785
w8,c4,air,1381.4637093369652,1,20.482418543131658,1381.4637093369652,1.973519584767093
w8,c4,air,1381.4637093369652,3,41.447255629394974,4144.391128010895,1.973519584767093
w8,c4,air,1381.4637093369652,5,62.4120927156583,6907.318546684826,1.973519584767093
w8,c5,air,655.8250725955724,1,19.195688608746636,655.8250725955724,0.9368929608508176
w8,c5,air,655.8250725955724,3,37.58706582623991,1967.4752177867172,0.9368929608508176
w8,c5,air,655.8250725955724,5,55.978443043733186,3279.1253629778616,0.9368929608508176
w8,c6,air,1862.4273119867407,1,20.83632262526233,1862.4273119867407,2.660610445695344
w8,c6,air,1862.4273119867407,3,42.508967875786986,5587.281935960222,2.660610445695344
w8,c6,air,1862.4273119867407,5,64.18161312631165,9312.136559933704,2.660610445695344
w8,c7,air,813.2890997304535,1,19.631475557530003,813.2890997304535,1.161841571043505
w8,c7,air,813.2890997304535,3,38.89442667259,2439.8672991913604,1.161841571043505
w8,c7,air,813.2890997304535,5,58.157377787650006,4066.4454986522674,1.161841571043505
w8,c8,air,1307.6332337283302,1,20.408100891975646,1307.6332337283302,1.8680474767547575
w8,c8,air,1307.6332337283302,3,41.224302675926936,3922.8997011849906,1.8680474767547575
w8,c8,air,1307.6332337283302,5,62.040504459878235,6538.166168641651,1.8680474767547575
w8,c9,air,1148.394338631356,1,20.22010525315907,1148.394338631356,1.6405633409019371
w8,c9,air,1148.394338631356,3,40.66031575947721,3445.1830158940684,1.6405633409019371
w8,c9,air,1148.394338631356,5,61.10052626579535,5741.97169315678,1.6405633409019371
w8,c10,air,190.10308068395145,1,15.847779936030804,190.10308068395145,0.27157582954850207
w8,c10,air,190.10308068395145,3,27.543339808092412,570.3092420518543,0.27157582954850207
w8,c10,air,190.10308068395145,5,39.23889968015403,950.5154034197573,0.27157582954850207
w8,c11,air,1124.3987563205924,1,20.18785695127983,1124.3987563205924,1.6062839376008462
w8,c11,air,1124.3987563205924,3,40.563570853839494,3373.196268961777,1.6062839376008462
w8,c11,air,1124.3987563205924,5,60.939284756399154,5621.9937816029615,1.6062839376008462
w8,c12,air,955.7654786565364,1,19.923454157161913,955.7654786565364,1.3653792552236235
w8,c12,air,955.7654786565364,3,39.77036247148574,2867.2964359696093,1.3653792552236235
w8,c12,air,955.7654786565364,5,59.61727078580958,4778.827393282682,1.3653792552236235
w8,c13,air,1312.1336362347292,1,20.412838691971636,1312.1336362347292,1.8744766231924703
w8,c13,air,1312.1336362347292,3,41.2385160759149,3936.4009087041877,1.8744766231924703
w8,c13,air,1312.1336362347292,5,62.06419345985818,6560.668181173646,1.8744766231924703
w8,c14,air,822.6030895074463,1,19.653048358033026,822.6030895074463,1.1751472707249233
w8,c14,air,822.6030895074463,3,38.959145074099084,2467.8092685223387,1.1751472707249233
w8,c14,air,822.6030895074463,5,58.26524179016514,4113.015447537231,1.1751472707249233
w8,c15,air,1387.0131097920876,1,20.487725157913523,1387.0131097920876,1.9814472997029822
w8,c15,air,1387.0131097920876,3,41.46317547374056,4161.039329376263,1.9814472997029822
w8,c15,air,1387.0131097920876,5,62.43862578956761,6935.065548960438,1.9814472997029822
w8,c16,air,525.2075904726154,1,18.690602757707033,525.2075904726154,0.750296557818022
w8,c16,air,525.2075904726154,3,36.0718082731211,1575.6227714178463,0.750296557818022
w8,c16,air,525.2075904726154,5,53.45301378853517,2626.037952363077,0.750296557818022
w8,c17,air,892.6042532295545,1,19.80341327346475,892.6042532295545,1.2751489331850778
w8,c17,air,892.6042532295545,3,39.41023982039424,2677.8127596886634,1.2751489331850778
w8,c17,air,892.6042532295545,5,59.017066367323736,4463.021266147773,1.2751489331850778
w8,c18,air,823.3417849324711,1,19.65474249626348,823.3417849324711,1.1762025499035302
w8,c18,air,823.3417849324711,3,38.96422748879044,2470.0253547974135,1.1762025499035302
w8,c18,air,823.3417849324711,5,58.27371248131742,4116.7089246623555,1.1762025499035302
w8,c19,air,1485.7091782108694,1,20.5762668727074,1485.7091782108694,2.1224416831583848
w8,c19,air,1485.7091782108694,3,41.7288006181222,4457.127534632608,2.1224416831583848
w8,c19,air,1485.7091782108694,5,62.88133436353701,7428.545891054347,2.1224416831583848
w8,c20,air,885.0901333353314,1,19.788202172087843,885.0901333353314,1.2644144761933307
w8,c20,air,885.0901333353314,3,39.36460651626352,2655.2704000059944,1.2644144761933307
w8,c20,air,885.0901333353314,5,58.941010860439214,4425.450666676657,1.2644144761933307
w8,c21,air,823.6902810042325,1,19.65554089500037,823.6902810042325,1.1767004014346178
w8,c21,air,823.6902810042325,3,38.96662268500111,2471.0708430126974,1.1767004014346178
w8,c21,air,823.6902810042325,5,58.27770447500186,4118.451405021162,1.1767004014346178
w8,c22,air,1765.6534077410165,1,20.779031954184568,1765.6534077410165,2.522362011058595
w8,c22,air,1765.6534077410165,3,42.337095862553696,5296.96022322305,2.522362011058595
w8,c22,air,1765.6534077410165,5,63.89515977092283,8828.267038705082,2.522362011058595
w8,c23,air,1293.5303535490527,1,20.39306915035445,1293.5303535490527,1.8479005050700754
w8,c23,air,1293.5303535490527,3,41.17920745106335,3880.591060647158,1.8479005050700754
w8,c23,air,1293.5303535490527,5,61.96534575177225,6467.651767745264,1.8479005050700754
w8,c24,air,291.2273800284668,1,17.114278850130628,291.2273800284668,0.4160391143263812
w8,c24,air,291.2273800284668,3,31.34283655039188,873.6821400854005,0.4160391143263812
w8,c24,air,291.2273800284668,5,45.571394250653135,1456.136900142334,0.4160391143263812
w8,c25,air,1093.0019638995095,1,20.14385432736549,1093.0019638995095,1.5614313769992993
w8,c25,air,1093.0019638995095,3,40.431562982096466,3279.0058916985286,1.5614313769992993
w8,c25,air,1093.0019638995095,5,60.71927163682744,5465.009819497547,1.5614313769992993
w8,c26,air,1498.266415985287,1,20.586794169978575,1498.266415985287,2.1403805942646956
w8,c26,air,1498.266415985287,3,41.760382509935724,4494.799247955862,2.1403805942646956
w8,c26,air,1498.266415985287,5,62.93397084989287,7491.332079926435,2.1403805942646956
w8,c27,air,1014.9049837924948,1,20.02453687159298,1014.9049837924948,1.4498642625607068
w8,c27,air,1014.9049837924948,3,40.07361061477894,3044.7149513774843,1.4498642625607068
w8,c27,air,1014.9049837924948,5,60.1226843579649,5074.524918962474,1.4498642625607068
w8,c28,air,1428.4288077255042,1,20.526186721449506,1428.4288077255042,2.040612582465006
w8,c28,air,1428.4288077255042,3,41.57856016434851,4285.2864231765125,2.040612582465006
w8,c28,air,1428.4288077255042,5,62.63093360724752,7142.144038627521,2.040612582465006
w9,c1,air,807.4531833829258,1,19.617755306563183,807.4531833829258,1.153504547689894
w9,c1,air,807.4531833829258,3,38.853265919689555,2422.359550148777,1.153504547689894
w9,c1,air,807.4531833829258,5,58.08877653281593,4037.265916914629,1.153504547689894
w9,c2,air,1581.6510477551897,1,20.65293487014536,1581.6510477551897,2.259501496793128
w9,c2,air,1581.6510477551897,3,41.958804610436076,4744.953143265569,2.259501496793128
w9,c2,air,1581.6510477551897,5,63.26467435072679,7908.255238775948,2.259501496793128
w9,c3,air,272.8694349371071,1,16.924603235734182,272.8694349371071,0.38981347848158154
w9,c3,air,272.8694349371071,3,30.773809707202542,818.6083048113212,0.38981347848158154
w9,c3,air,272.8694349371071,5,44.62301617867091,1364.3471746855355,0.38981347848158154
w9,c4,air,1026.0780229057486,1,20.042538928874926,1026.0780229057486,1.4658257470082123
w9,c4,air,1026.0780229057486,3,40.12761678662477,3078.234068717246,1.4658257470082123
w9,c4,air,1026.0780229057486,5,60.21269464437462,5130.390114528744,1.4658257470082123
w9,c5,air,40.43636479532495,1,12.01814886844161,40.43636479532495,0.057766235421892784
w9,c5,air,40.43636479532495,3,16.05444660532483,121.30909438597484,0.057766235421892784
w9,c5,air,40.43636479532495,5,20.09074434220805,202.18182397662474,0.057766235421892784
w9,c6,air,1564.5916861867709,1,20.639911987125856,1564.5916861867709,2.2351309802668156
w9,c6,air,1564.5916861867709,3,41.91973596137757,4693.775058560313,2.2351309802668156
w9,c6,air,1564.5916861867709,5,63.19955993562928,7822.958430933854,2.2351309802668156
w9,c7,air,182.6975237340555,1,15.728728692616757,182.6975237340555,0.26099646247722214
w9,c7,air,182.6975237340555,3,27.18618607785027,548.0925712021665,0.26099646247722214
w9,c7,air,182.6975237340555,5,38.643643463083784,913.4876186702775,0.26099646247722214
w9,c8,air,1139.3379873629726,1,20.20806994004152,1139.3379873629726,1.627625696232818
w9,c8,air,1139.3379873629726,3,40.62420982012456,3418.0139620889177,1.627625696232818
w9,c8,air,1139.3379873629726,5,61.0403497002076,5696.689936814863,1.627625696232818
w9,c9,air,815.7458135589003,1,19.63720414304141,815.7458135589003,1.1653511622270005
w9,c9,air,815.7458135589003,3,38.91161242912423,2447.2374406767008,1.1653511622270005
w9,c9,air,815.7458135589003,5,58.18602071520706,4078.7290677945016,1.1653511622270005
w9,c10,air,482.1111998370644,1,18.481512104517144,482.1111998370644,0.6887302854815206
w9,c10,air,482.1111998370644,3,35.444536313551424,1446.3335995111934,0.6887302854815206
w9,c10,air,482.1111998370644,5,52.40756052258571,2410.555999185322,0.6887302854815206
w9,c11,air,669.8412047892542,1,19.240875706064678,669.8412047892542,0.9569160068417918
w9,c11,air,669.8412047892542,3,37.72262711819403,2009.5236143677625,0.9569160068417918
w9,c11,air,669.8412047892542,5,56.204378530323396,3349.206023946271,0.9569160068417918
w9,c12,air,723.7589625959201,1,19.401919659587833,723.7589625959201,1.0339413751370288
w9,c12,air,723.7589625959201,3,38.20575897876349,2171.2768877877606,1.0339413751370288
w9,c12,air,723.7589625959201,5,57.00959829793916,3618.7948129796005,1.0339413751370288
w9,c13,air,883.5699640331131,1,19.785099181720526,883.5699640331131,1.2622428057615902
w9,c13,air,883.5699640331131,3,39.355297545161584,2650.7098920993394,1.2622428057615902
w9,c13,air,883.5699640331131,5,58.92549590860264,4417.849820165566,1.2622428057615902
w9,c14,air,586.83531081497,1,18.949806437240106,586.83531081497,0.8383361583071
w9,c14,air,586.83531081497,3,36.849419311720325,1760.5059324449098,0.8383361583071
w9,c14,air,586.83531081497,5,54.749032186200544,2934.1765540748497,0.8383361583071
w9,c15,air,749.690273082817,1,19.47286029137764,749.690273082817,1.0709861044040243
w9,c15,air,749.690273082817,3,38.418580874132914,2249.0708192484512,1.0709861044040243
w9,c15,air,749.690273082817,5,57.3643014568882,3748.451365414085,1.0709861044040243
w9,c16,air,325.7621534343836,1,17.435198246350144,325.7621534343836,0.4653745049062623
w9,c16,air,325.7621534343836,3,32.30559473905043,977.2864603031508,0.4653745049062623
w9,c16,air,325.7621534343836,5,47.175991231750714,1628.810767171918,0.4653745049062623
w9,c17,air,519.1507735749069,1,18.6627304201182,519.1507735749069,0.7416439622498671
w9,c17,air,519.1507735749069,3,35.988191260354604,1557.4523207247207,0.7416439622498671
w9,c17,air,519.1507735749069,5,53.31365210059101,2595.7538678745345,0.7416439622498671
w9,c18,air,168.7730020850431,1,15.49193138751916,168.7730020850431,0.2411042886929187
w9,c18,air,168.7730020850431,3,26.47579416255748,506.31900625512924,0.2411042886929187
w9,c18,air,168.7730020850431,5,37.45965693759581,843.8650104252155,0.2411042886929187
w9,c19,air,864.6934855229357,1,19.745830107318433,864.6934855229357,1.2352764078899081
w9,c19,air,864.6934855229357,3,39.23749032195529,2594.080456568807,1.2352764078899081
w9,c19,air,864.6934855229357,5,58.72915053659216,4323.467427614679,1.2352764078899081
w9,c20,air,230.60778519524297,1,16.426482561359613,230.60778519524297,0.32943969313606136
w9,c20,air,230.60778519524297,3,29.279447684078843,691.8233555857289,0.32943969313606136
w9,c20,air,230.60778519524297,5,42.13241280679807,1153.0389259762148,0.32943969313606136
w9,c21,air,168.70175540866143,1,15.490673790419333,168.70175540866143,0.24100250772665918
w9,c21,air,168.70175540866143,3,26.472021371258002,506.1052662259843,0.24100250772665918
w9,c21,air,168.70175540866143,5,37.45336895209667,843.5087770433072,0.24100250772665918
w9,c22,air,1382.50875555124,1,20.483420713104366,1382.50875555124,1.9750125079303429
w9,c22,air,1382.50875555124,3,41.45026213931308,4147.52626665372,1.9750125079303429
w9,c22,air,1382.50875555124,5,62.41710356552181,6912.5437777562,1.9750125079303429
w9,c23,air,803.0101420893193,1,19.607202659984395,803.0101420893193,1.1471573458418847
w9,c23,air,803.0101420893193,3,38.82160797995317,2409.030426267958,1.1471573458418847
w9,c23,air,803.0101420893193,5,58.03601329992196,4015.0507104465964,1.1471573458418847
w9,c24,air,363.8649952734951,1,17.743662011088468,363.8649952734951,0.519807136104993
w9,c24,air,363.8649952734951,3,33.230986033265395,1091.5949858204854,0.519807136104993
w9,c24,air,363.8649952734951,5,48.71831005544233,1819.3249763674753,0.519807136104993
w9,c25,air,694.451429413091,1,19.316791140269295,694.451429413091,0.99207347059013
w9,c25,air,694.451429413091,3,37.95037342080788,2083.354288239273,0.99207347059013
w9,c25,air,694.451429413091,5,56.58395570134647,3472.257147065455,0.99207347059013
w9,c26,air,1190.945286130301,1,20.27455470468076,1190.945286130301,1.7013504087575728
w9,c26,air,1190.945286130301,3,40.82366411404227,3572.835858390903,1.7013504087575728
w9,c26,air,1190.945286130301,5,61.3727735234038,5954.726430651504,1.7013504087575728
w9,c27,air,606.9644221004596,1,19.025891186437928,606.9644221004596,0.8670920315720851
w9,c27,air,606.9644221004596,3,37.07767355931378,1820.8932663013788,0.8670920315720851
w9,c27,air,606.9644221004596,5,55.12945593218964,3034.822110502298,0.8670920315720851
w9,c28,air,892.5941893485173,1,19.803393040712535,892.5941893485173,1.2751345562121674
w9,c28,air,892.5941893485173,3,39.4101791221376,2677.7825680455517,1.2751345562121674
w9,c28,air,892.5941893485173,5,59.01696520356267,4462.970946742586,1.2751345562121674
w10,c1,air,708.0657381832866,1,19.35701954265829,708.0657381832866,1.0115224831189809
w10,c1,air,708.0657381832866,3,38.071058627974864,2124.19721454986,1.0115224831189809
w10,c1,air,708.0657381832866,5,56.78509771329145,3540.328690916433,1.0115224831189809
w10,c2,air,1228.301282842884,1,20.31968224853579,1228.301282842884,1.754716118346977
w10,c2,air,1228.301282842884,3,40.95904674560737,3684.903848528652,1.754716118346977
w10,c2,air,1228.301282842884,5,61.59841124267896,6141.506414214419,1.754716118346977
w10,c3,air,117.5874024331955,1,14.44302519050692,117.5874024331955,0.16798200347599357
w10,c3,air,117.5874024331955,3,23.32907557152076,352.7622072995865,0.16798200347599357
w10,c3,air,117.5874024331955,5,32.215125952534606,587.9370121659775,0.16798200347599357
w10,c4,air,1260.5474981634818,1,20.356780588773866,1260.5474981634818,1.8007821402335453
w10,c4,air,1260.5474981634818,3,41.07034176632159,3781.6424944904456,1.8007821402335453
w10,c4,air,1260.5474981634818,5,61.78390294386932,6302.737490817409,1.8007821402335453
w10,c5,air,342.94642621516886,1,17.579674376475435,342.94642621516886,0.4899234660216698
w10,c5,air,342.94642621516886,3,32.7390231294263,1028.8392786455065,0.4899234660216698
w10,c5,air,342.94642621516886,5,47.89837188237718,1714.7321310758443,0.4899234660216698
w10,c6,air,1229.9137651518397,1,20.32157710591369,1229.9137651518397,1.7570196645026281
w10,c6,air,1229.9137651518397,3,40.96473131774108,3689.7412954555193,1.7570196645026281
w10,c6,air,1229.9137651518397,5,61.60788552956846,6149.568825759198,1.7570196645026281
w10,c7,air,396.7088196278563,1,17.977937779607842,396.7088196278563,0.5667268851826519
w10,c7,air,396.7088196278563,3,33.933813338823526,1190.1264588835688,0.5667268851826519
w10,c7,air,396.7088196278563,5,49.88968889803921,1983.5440981392817,0.5667268851826519
w10,c8,air,1446.276986599734,1,20.54216512802197,1446.276986599734,2.066109980856763
w10,c8,air,1446.276986599734,3,41.626495384065905,4338.830959799202,2.066109980856763
w10,c8,air,1446.276986599734,5,62.710825640109846,7231.384932998671,2.066109980856763
w10,c9,air,1084.601520458246,1,20.13171636357408,1084.601520458246,1.5494307435117798
w10,c9,air,1084.601520458246,3,40.39514909072223,3253.8045613747377,1.5494307435117798
w10,c9,air,1084.601520458246,5,60.65858181787039,5423.007602291229,1.5494307435117798
w10,c10,air,748.979736435472,1,19.470968127291307,748.979736435472,1.0699710520506742
w10,c10,air,748.979736435472,3,38.41290438187393,2246.939209306416,1.0699710520506742
w10,c10,air,748.979736435472,5,57.35484063645655,3744.8986821773597,1.0699710520506742
w10,c11,air,888.0173959457452,1,19.79415291617297,888.0173959457452,1.2685962799224932
w10,c11,air,888.0173959457452,3,39.38245874851891,2664.0521878372356,1.2685962799224932
w10,c11,air,888.0173959457452,5,58.97076458086485,4440.086979728726,1.2685962799224932
w10,c12,air,1043.6752083673307,1,20.070235714394702,1043.6752083673307,1.490964583381901
w10,c12,air,1043.6752083673307,3,40.21070714318411,3131.025625101992,1.490964583381901
w10,c12,air,1043.6752083673307,5,60.35117857197351,5218.376041836654,1.490964583381901
w10,c13,air,1087.67044539907,1,20.136169072936823,1087.67044539907,1.5538149219986717
w10,c13,air,1087.67044539907,3,40.40850721881047,3263.0113361972103,1.5538149219986717
w10,c13,air,1087.67044539907,5,60.680845364684124,5438.35222699535,1.5538149219986717
w10,c14,air,922.2991210319776,1,19.861532674289943,922.2991210319776,1.317570172902825
w10,c14,air,922.2991210319776,3,39.58459802286983,2766.8973630959326,1.317570172902825
w10,c14,air,922.2991210319776,5,59.30766337144972,4611.495605159888,1.317570172902825
w10,c15,air,702.2358498551723,1,19.339941656735043,702.2358498551723,1.0031940712216747
w10,c15,air,702.2358498551723,3,38.01982497020513,2106.707549565517,1.0031940712216747
w10,c15,air,702.2358498551723,5,56.69970828367522,3511.1792492758614,1.0031940712216747
w10,c16,air,698.2406654122159,1,19.328110280000956,698.2406654122159,0.9974866648745941
w10,c16,air,698.2406654122159,3,37.98433084000287,2094.7219962366476,0.9974866648745941
w10,c16,air,698.2406654122159,5,56.64055140000478,3491.2033270610796,0.9974866648745941
w10,c17,air,815.6864753070698,1,19.63706610420857,815.6864753070698,1.165266393295814
w10,c17,air,815.6864753070698,3,38.911198312625714,2447.0594259212094,1.165266393295814
w10,c17,air,815.6864753070698,5,58.18533052104286,4078.4323765353492,1.165266393295814
w10,c18,air,307.39440925806656,1,17.26995182404674,307.39440925806656,0.4391348703686665
